Season,Week,Team.Name,Team.1.Player,Team.1.Skill,Team.1.Archetype,Gauntlet,,Team.2.Archetype,Team.2.Skill,Team.2.Player,Wins,Losses,,For Matchup Table,Filtering by week
Season 6,Week 9,Sun Clan,yasser,Sealed Tombs,Dark Magician,W,L,Dark Magician,Sealed Tombs,Roe,1,0,,Dark MagicianDark Magician,Dark MagicianDark Magician
Season 6,Week 9,Sun Clan,yasser,Sealed Tombs,Dark Magician,L,W,Elementsabers,Sorcery Conduit,Roe,0,1,,,
Season 6,Week 9,Sun Clan,Hegelianboi,Balance,Dark Magician,W,L,Elementsabers,Sorcery Conduit,Roe,1,0,,Dark MagicianElementsabers,Dark MagicianElementsabers
Season 6,Week 9,Sun Clan,Hegelianboi,Balance,Dark Magician,L,W,Elementsabers,Sorcery Conduit,KANEKI,0,1,,,
Season 6,Week 9,Sun Clan,Hegelianboi,Sealed Tombs,Blackwings,L,W,Elementsabers,Sorcery Conduit,KANEKI,0,1,,,
Season 6,Week 9,Sun Clan,DennisEG,Destiny Draw,Darklords,W,L,Elementsabers,Sorcery Conduit,KANEKI,1,0,,DarklordsElementsabers,DarklordsElementsabers
Season 6,Week 9,Sun Clan,DennisEG,Destiny Draw,Darklords,L,W,Dark Magician,Sealed Tombs,KANEKI,0,1,,,
Season 6,Week 9,Sun Clan,DennisEG,Sorcery Conduit,Elementsabers,W,L,Dark Magician,Sealed Tombs,KANEKI,1,0,,ElementsabersDark Magician,ElementsabersDark Magician
Season 6,Week 9,Royal Card Fighters,IV0RY,Sorcery Conduit,Elementsabers,L,W,Elementsabers,Sorcery Conduit,yasser,0,1,,,
Season 6,Week 9,Royal Card Fighters,IV0RY,S.Specialist,Shiranui Grass,L,W,Elementsabers,Sorcery Conduit,yasser,0,1,,,
Season 6,Week 9,Royal Card Fighters,sinMavis,Compensation,Darklords,L,W,Elementsabers,Sorcery Conduit,yasser,0,1,,,
Season 6,Week 9,Royal Card Fighters,sinMavis,Compensation,Darklords,L,W,Elementsabers,Sorcery Conduit,yasser,0,1,,,
Season 6,Week 9,Royal Card Fighters,Mikoto,Sealed Tombs,Dark Magician,L,W,Elementsabers,Sorcery Conduit,yasser,0,1,,,
Season 6,Week 9,Royal Card Fighters,Mikoto,Compensation,Darklords,L,W,Elementsabers,Sorcery Conduit,yasser,0,1,,,
Season 6,Week 9,Royal Card Fighters,Roe,Sealed Tombs,Dark Magician,W,L,Elementsabers,Sorcery Conduit,yasser,1,0,,Dark MagicianElementsabers,Dark MagicianElementsabers
Season 6,Week 9,Royal Card Fighters,Roe,Sealed Tombs,Dark Magician,L,W,Dark Magician,Sealed Tombs,yasser,0,1,,,
Season 6,Week 9,Royal Card Fighters,Roe,Sorcery Conduit,Elementsabers,W,L,Dark Magician,Sealed Tombs,yasser,1,0,,ElementsabersDark Magician,ElementsabersDark Magician
Season 6,Week 9,Royal Card Fighters,Roe,Sorcery Conduit,Elementsabers,L,W,Dark Magician,Balance,Hegelianboi,0,1,,,
Season 6,Week 9,Royal Card Fighters,KANEKI,Sorcery Conduit,Elementsabers,W,L,Dark Magician,Balance,Hegelianboi,1,0,,ElementsabersDark Magician,ElementsabersDark Magician
Season 6,Week 9,Royal Card Fighters,KANEKI,Sorcery Conduit,Elementsabers,W,L,Blackwings,Sealed Tombs,Hegelianboi,1,0,,ElementsabersBlackwings,ElementsabersBlackwings
Season 6,Week 9,Royal Card Fighters,KANEKI,Sorcery Conduit,Elementsabers,L,W,Darklords,Destiny Draw,DennisEG,0,1,,,
Season 6,Week 9,Royal Card Fighters,KANEKI,Sealed Tombs,Dark Magician,W,L,Darklords,Destiny Draw,DennisEG,1,0,,Dark MagicianDarklords,Dark MagicianDarklords
Season 6,Week 9,Royal Card Fighters,KANEKI,Sealed Tombs,Dark Magician,L,W,Elementsabers,Sorcery Conduit,DennisEG,0,1,,,
Season 6,Week 9,Garuda,Aze,Sealed Tombs,Dark Magician,L,W,Darklords,Compensation,MatthewT_10,0,1,,,
Season 6,Week 9,Garuda,Aze,Sorcery Conduit,Elementsabers,W,L,Darklords,Compensation,MatthewT_10,1,0,,ElementsabersDarklords,ElementsabersDarklords
Season 6,Week 9,Garuda,Aze,Sorcery Conduit,Elementsabers,L,W,Shiranui Grass,S.Specialist,MatthewT_10,0,1,,,
Season 6,Week 9,Garuda,A1ius,Sorcery Conduit,Elementsabers,W,L,Shiranui Grass,S.Specialist,MatthewT_10,1,0,,ElementsabersShiranui Grass,ElementsabersShiranui Grass
Season 6,Week 9,Garuda,A1ius,Sorcery Conduit,Elementsabers,W,L,Dark Magician,Sealed Tombs,Eden,1,0,,ElementsabersDark Magician,ElementsabersDark Magician
Season 6,Week 9,Garuda,A1ius,Sorcery Conduit,Elementsabers,W,L,Dark Magician,Sealed Tombs,Eden,1,0,,ElementsabersDark Magician,ElementsabersDark Magician
Season 6,Week 9,Garuda,A1ius,Sorcery Conduit,Elementsabers,W,L,Elementsabers,Sorcery Conduit,Mystic,1,0,,ElementsabersElementsabers,ElementsabersElementsabers
Season 6,Week 9,Garuda,A1ius,Sorcery Conduit,Elementsabers,W,L,Blackwings,Sealed Tombs,Mystic,1,0,,ElementsabersBlackwings,ElementsabersBlackwings
Season 6,Week 9,Garuda,A1ius,Sorcery Conduit,Elementsabers,W,L,Darklords,Compensation,Tio Kaiba,1,0,,ElementsabersDarklords,ElementsabersDarklords
Season 6,Week 9,Garuda,A1ius,Sorcery Conduit,Elementsabers,L,W,Dark Magician,Sealed Tombs,Tio Kaiba,0,1,,,
Season 6,Week 9,Garuda,A1ius,Sealed Tombs,Dark Magician,L,W,Dark Magician,Sealed Tombs,Tio Kaiba,0,1,,,
Season 6,Week 9,Garuda,Avice,Sealed Tombs,Blackwings,W,L,Dark Magician,Sealed Tombs,Tio Kaiba,1,0,,BlackwingsDark Magician,BlackwingsDark Magician
Season 6,Week 9,Garuda,Avice,Sealed Tombs,Blackwings,L,W,Elementsabers,Sorcery Conduit,Charisma,0,1,,,
Season 6,Week 9,Garuda,Avice,Sealed Tombs,Dark Magician,W,L,Elementsabers,Sorcery Conduit,Charisma,1,0,,Dark MagicianElementsabers,Dark MagicianElementsabers
Season 6,Week 9,Garuda,Avice,Sealed Tombs,Dark Magician,W,L,Shiranui,Sealed Tombs,Charisma,1,0,,Dark MagicianShiranui,Dark MagicianShiranui
Season 6,Week 9,Phantom Destruction,MatthewT_10,Compensation,Darklords,W,L,Dark Magician,Sealed Tombs,Aze,1,0,,DarklordsDark Magician,DarklordsDark Magician
Season 6,Week 9,Phantom Destruction,MatthewT_10,Compensation,Darklords,L,W,Elementsabers,Sorcery Conduit,Aze,0,1,,,
Season 6,Week 9,Phantom Destruction,MatthewT_10,S.Specialist,Shiranui Grass,W,L,Elementsabers,Sorcery Conduit,Aze,1,0,,Shiranui GrassElementsabers,Shiranui GrassElementsabers
Season 6,Week 9,Phantom Destruction,MatthewT_10,S.Specialist,Shiranui Grass,L,W,Elementsabers,Sorcery Conduit,A1ius,0,1,,,
Season 6,Week 9,Phantom Destruction,Eden,Sealed Tombs,Dark Magician,L,W,Elementsabers,Sorcery Conduit,A1ius,0,1,,,
Season 6,Week 9,Phantom Destruction,Eden,Sealed Tombs,Dark Magician,L,W,Elementsabers,Sorcery Conduit,A1ius,0,1,,,
Season 6,Week 9,Phantom Destruction,Mystic,Sorcery Conduit,Elementsabers,L,W,Elementsabers,Sorcery Conduit,A1ius,0,1,,,
Season 6,Week 9,Phantom Destruction,Mystic,Sealed Tombs,Blackwings,L,W,Elementsabers,Sorcery Conduit,A1ius,0,1,,,
Season 6,Week 9,Phantom Destruction,Tio Kaiba,Compensation,Darklords,L,W,Elementsabers,Sorcery Conduit,A1ius,0,1,,,
Season 6,Week 9,Phantom Destruction,Tio Kaiba,Sealed Tombs,Dark Magician,W,L,Elementsabers,Sorcery Conduit,A1ius,1,0,,Dark MagicianElementsabers,Dark MagicianElementsabers
Season 6,Week 9,Phantom Destruction,Tio Kaiba,Sealed Tombs,Dark Magician,W,L,Dark Magician,Sealed Tombs,A1ius,1,0,,Dark MagicianDark Magician,Dark MagicianDark Magician
Season 6,Week 9,Phantom Destruction,Tio Kaiba,Sealed Tombs,Dark Magician,L,W,Blackwings,Sealed Tombs,Avice,0,1,,,
Season 6,Week 9,Phantom Destruction,Charisma,Sorcery Conduit,Elementsabers,W,L,Blackwings,Sealed Tombs,Avice,1,0,,ElementsabersBlackwings,ElementsabersBlackwings
Season 6,Week 9,Phantom Destruction,Charisma,Sorcery Conduit,Elementsabers,L,W,Dark Magician,Sealed Tombs,Avice,0,1,,,
Season 6,Week 9,Phantom Destruction,Charisma,Sealed Tombs,Shiranui,L,W,Dark Magician,Sealed Tombs,Avice,0,1,,,
Season 6,Week 9,Phoenix,BrandonMGK,Sorcery Conduit,Elementsabers,W,L,Elementsabers,Sorcery Conduit,kawae,1,0,,ElementsabersElementsabers,ElementsabersElementsabers
Season 6,Week 9,Phoenix,BrandonMGK,Sorcery Conduit,Elementsabers,L,W,Dark Magician,Sealed Tombs,kawae,0,1,,,
Season 6,Week 9,Phoenix,BrandonMGK,Sealed Tombs,Blackwings,W,L,Dark Magician,Sealed Tombs,kawae,1,0,,BlackwingsDark Magician,BlackwingsDark Magician
Season 6,Week 9,Phoenix,BrandonMGK,Sealed Tombs,Blackwings,W,L,Elementsabers,Sorcery Conduit,Laugh,1,0,,BlackwingsElementsabers,BlackwingsElementsabers
Season 6,Week 9,Phoenix,BrandonMGK,Sealed Tombs,Blackwings,L,W,Elementsabers,Sorcery Conduit,Laugh,0,1,,,
Season 6,Week 9,Phoenix,GodFatherDL,Compensation,Darklords,L,W,Elementsabers,Sorcery Conduit,Laugh,0,1,,,
Season 6,Week 9,Phoenix,GodFatherDL,Compensation,Darklords,W,L,Elementsabers,Sorcery Conduit,Laugh,1,0,,DarklordsElementsabers,DarklordsElementsabers
Season 6,Week 9,Phoenix,GodFatherDL,Compensation,Darklords,W,L,Dark Magician,Sealed Tombs,dare,1,0,,DarklordsDark Magician,DarklordsDark Magician
Season 6,Week 9,Phoenix,GodFatherDL,Compensation,Darklords,W,L,Shiranui Grass,S.Specialist,dare,1,0,,DarklordsShiranui Grass,DarklordsShiranui Grass
Season 6,Week 9,Phoenix,GodFatherDL,Compensation,Darklords,W,L,Elementsabers,Sorcery Conduit,Jack,1,0,,DarklordsElementsabers,DarklordsElementsabers
Season 6,Week 9,Phoenix,GodFatherDL,Compensation,Darklords,W,L,Elementsabers,Sorcery Conduit,Jack,1,0,,DarklordsElementsabers,DarklordsElementsabers
Season 6,Week 9,Phoenix,GodFatherDL,Compensation,Darklords,L,W,Darklords,Compensation,Taker,0,1,,,
Season 6,Week 9,Phoenix,NA-,Sealed Tombs,Blackwings,L,W,Darklords,Compensation,Taker,0,1,,,
Season 6,Week 9,Phoenix,NA-,Sealed Tombs,Blackwings,W,L,Darklords,Compensation,Taker,1,0,,BlackwingsDarklords,BlackwingsDarklords
Season 6,Week 9,Phoenix,NA-,Sealed Tombs,Blackwings,L,W,Dark Magician,Sealed Tombs,Taker,0,1,,,
Season 6,Week 9,Phoenix,Shelter122,Cyber Style,Cyber Dragon,W,L,Dark Magician,Sealed Tombs,Taker,1,0,,Cyber DragonDark Magician,Cyber DragonDark Magician
Season 6,Week 9,ClawClan,kawae,Sorcery Conduit,Elementsabers,L,W,Elementsabers,Sorcery Conduit,BrandonMGK,0,1,,,
Season 6,Week 9,ClawClan,kawae,Sealed Tombs,Dark Magician,W,L,Elementsabers,Sorcery Conduit,BrandonMGK,1,0,,Dark MagicianElementsabers,Dark MagicianElementsabers
Season 6,Week 9,ClawClan,kawae,Sealed Tombs,Dark Magician,L,W,Blackwings,Sealed Tombs,BrandonMGK,0,1,,,
Season 6,Week 9,ClawClan,Laugh,Sorcery Conduit,Elementsabers,L,W,Blackwings,Sealed Tombs,BrandonMGK,0,1,,,
Season 6,Week 9,ClawClan,Laugh,Sorcery Conduit,Elementsabers,W,L,Blackwings,Sealed Tombs,BrandonMGK,1,0,,ElementsabersBlackwings,ElementsabersBlackwings
Season 6,Week 9,ClawClan,Laugh,Sorcery Conduit,Elementsabers,W,L,Darklords,Compensation,GodFatherDL,1,0,,ElementsabersDarklords,ElementsabersDarklords
Season 6,Week 9,ClawClan,Laugh,Sorcery Conduit,Elementsabers,L,W,Darklords,Compensation,GodFatherDL,0,1,,,
Season 6,Week 9,ClawClan,dare,Sealed Tombs,Dark Magician,L,W,Darklords,Compensation,GodFatherDL,0,1,,,
Season 6,Week 9,ClawClan,dare,S.Specialist,Shiranui Grass,L,W,Darklords,Compensation,GodFatherDL,0,1,,,
Season 6,Week 9,ClawClan,Jack,Sorcery Conduit,Elementsabers,L,W,Darklords,Compensation,GodFatherDL,0,1,,,
Season 6,Week 9,ClawClan,Jack,Sorcery Conduit,Elementsabers,L,W,Darklords,Compensation,GodFatherDL,0,1,,,
Season 6,Week 9,ClawClan,Taker,Compensation,Darklords,W,L,Darklords,Compensation,GodFatherDL,1,0,,DarklordsDarklords,DarklordsDarklords
Season 6,Week 9,ClawClan,Taker,Compensation,Darklords,W,L,Blackwings,Sealed Tombs,NA-,1,0,,DarklordsBlackwings,DarklordsBlackwings
Season 6,Week 9,ClawClan,Taker,Compensation,Darklords,L,W,Blackwings,Sealed Tombs,NA-,0,1,,,
Season 6,Week 9,ClawClan,Taker,Sealed Tombs,Dark Magician,W,L,Blackwings,Sealed Tombs,NA-,1,0,,Dark MagicianBlackwings,Dark MagicianBlackwings
Season 6,Week 9,ClawClan,Taker,Sealed Tombs,Dark Magician,L,W,Cyber Dragon,Cyber Style,Shelter122,0,1,,,
Season 6,Week 9,Armades Army,Dace,Sorcery Conduit,Elementsabers,W,L,Dark Magician,Sealed Tombs,Yehhey,1,0,,ElementsabersDark Magician,ElementsabersDark Magician
Season 6,Week 9,Armades Army,Dace,Sorcery Conduit,Elementsabers,L,W,Dark Magician,Sealed Tombs,Yehhey,0,1,,,
Season 6,Week 9,Armades Army,Dace,Compensation,Darklords,W,L,Dark Magician,Sealed Tombs,Yehhey,1,0,,DarklordsDark Magician,DarklordsDark Magician
Season 6,Week 9,Armades Army,Dace,Compensation,Darklords,W,L,Shiranui Grass,S.Specialist,Blackjesus,1,0,,DarklordsShiranui Grass,DarklordsShiranui Grass
Season 6,Week 9,Armades Army,Dace,Compensation,Darklords,L,W,Shiranui Grass,S.Specialist,Blackjesus,0,1,,,
Season 6,Week 9,Armades Army,B.Snake,Sorcery Conduit,Elementsabers,L,W,Shiranui Grass,S.Specialist,Blackjesus,0,1,,,
Season 6,Week 9,Armades Army,B.Snake,Sorcery Conduit,Elementsabers,L,W,Shiranui Grass,S.Specialist,Blackjesus,0,1,,,
Season 6,Week 9,Armades Army,Tolopo,Sorcery Conduit,Elementsabers,W,L,Shiranui Grass,S.Specialist,Blackjesus,1,0,,ElementsabersShiranui Grass,ElementsabersShiranui Grass
Season 6,Week 9,Armades Army,Tolopo,Sorcery Conduit,Elementsabers,W,L,Darklords,Compensation,Eduu16,1,0,,ElementsabersDarklords,ElementsabersDarklords
Season 6,Week 9,Armades Army,Tolopo,Sorcery Conduit,Elementsabers,L,W,Elementsabers,Sorcery Conduit,Eduu16,0,1,,,
Season 6,Week 9,Armades Army,Tolopo,Sealed Tombs,Dark Magician,L,W,Elementsabers,Sorcery Conduit,Eduu16,0,1,,,
Season 6,Week 9,Armades Army,Prince-K,Sealed Tombs,Dark Magician,W,L,Elementsabers,Sorcery Conduit,Eduu16,1,0,,Dark MagicianElementsabers,Dark MagicianElementsabers
Season 6,Week 9,Armades Army,Prince-K,Sealed Tombs,Dark Magician,L,W,Blackwings,Sealed Tombs,lil Hormigon,0,1,,,
Season 6,Week 9,Armades Army,Prince-K,Sorcery Conduit,Elementsabers,L,W,Blackwings,Sealed Tombs,lil Hormigon,0,1,,,
Season 6,Week 9,Armades Army,Tuni57,Sealed Tombs,Dark Magician,L,W,Blackwings,Sealed Tombs,lil Hormigon,0,1,,,
Season 6,Week 9,Armades Army,Tuni57,Sealed Tombs,Blackwings,L,W,Blackwings,Sealed Tombs,lil Hormigon,0,1,,,
Season 6,Week 9,Forbidden Memories,Yehhey,Sealed Tombs,Dark Magician,L,W,Elementsabers,Sorcery Conduit,Dace,0,1,,,
Season 6,Week 9,Forbidden Memories,Yehhey,Sealed Tombs,Dark Magician,W,L,Elementsabers,Sorcery Conduit,Dace,1,0,,Dark MagicianElementsabers,Dark MagicianElementsabers
Season 6,Week 9,Forbidden Memories,Yehhey,Sealed Tombs,Dark Magician,L,W,Darklords,Compensation,Dace,0,1,,,
Season 6,Week 9,Forbidden Memories,Blackjesus,S.Specialist,Shiranui Grass,L,W,Darklords,Compensation,Dace,0,1,,,
Season 6,Week 9,Forbidden Memories,Blackjesus,S.Specialist,Shiranui Grass,W,L,Darklords,Compensation,Dace,1,0,,Shiranui GrassDarklords,Shiranui GrassDarklords
Season 6,Week 9,Forbidden Memories,Blackjesus,S.Specialist,Shiranui Grass,W,L,Elementsabers,Sorcery Conduit,B.Snake,1,0,,Shiranui GrassElementsabers,Shiranui GrassElementsabers
Season 6,Week 9,Forbidden Memories,Blackjesus,S.Specialist,Shiranui Grass,W,L,Elementsabers,Sorcery Conduit,B.Snake,1,0,,Shiranui GrassElementsabers,Shiranui GrassElementsabers
Season 6,Week 9,Forbidden Memories,Blackjesus,S.Specialist,Shiranui Grass,L,W,Elementsabers,Sorcery Conduit,Tolopo,0,1,,,
Season 6,Week 9,Forbidden Memories,Eduu16,Compensation,Darklords,L,W,Elementsabers,Sorcery Conduit,Tolopo,0,1,,,
Season 6,Week 9,Forbidden Memories,Eduu16,Sorcery Conduit,Elementsabers,W,L,Elementsabers,Sorcery Conduit,Tolopo,1,0,,ElementsabersElementsabers,ElementsabersElementsabers
Season 6,Week 9,Forbidden Memories,Eduu16,Sorcery Conduit,Elementsabers,W,L,Dark Magician,Sealed Tombs,Tolopo,1,0,,ElementsabersDark Magician,ElementsabersDark Magician
Season 6,Week 9,Forbidden Memories,Eduu16,Sorcery Conduit,Elementsabers,L,W,Dark Magician,Sealed Tombs,Prince-K,0,1,,,
Season 6,Week 9,Forbidden Memories,lil Hormigon,Sealed Tombs,Blackwings,W,L,Dark Magician,Sealed Tombs,Prince-K,1,0,,BlackwingsDark Magician,BlackwingsDark Magician
Season 6,Week 9,Forbidden Memories,lil Hormigon,Sealed Tombs,Blackwings,W,L,Elementsabers,Sorcery Conduit,Prince-K,1,0,,BlackwingsElementsabers,BlackwingsElementsabers
Season 6,Week 9,Forbidden Memories,lil Hormigon,Sealed Tombs,Blackwings,W,L,Dark Magician,Sealed Tombs,Tuni57,1,0,,BlackwingsDark Magician,BlackwingsDark Magician
Season 6,Week 9,Forbidden Memories,lil Hormigon,Sealed Tombs,Blackwings,W,L,Blackwings,Sealed Tombs,Tuni57,1,0,,BlackwingsBlackwings,BlackwingsBlackwings
Season 6,Week 9,B.Z,Dead War,Sealed Tombs,Dark Magician,W,L,Cyber Dragon,Cyber Style,StalkeR,1,0,,Dark MagicianCyber Dragon,Dark MagicianCyber Dragon
Season 6,Week 9,B.Z,Dead War,Sealed Tombs,Dark Magician,L,W,Cyber Dragon,Cyber Style,StalkeR,0,1,,,
Season 6,Week 9,B.Z,Dead War,Sorcery Conduit,Elementsabers,L,W,Cyber Dragon,Cyber Style,StalkeR,0,1,,,
Season 6,Week 9,B.Z,Doctor,Compensation,Darklords,W,L,Cyber Dragon,Cyber Style,StalkeR,1,0,,DarklordsCyber Dragon,DarklordsCyber Dragon
Season 6,Week 9,B.Z,Doctor,Compensation,Darklords,L,W,Blackwings,Sealed Tombs,BrenoSE,0,1,,,
Season 6,Week 9,B.Z,Doctor,Sorcery Conduit,Elementsabers,L,W,Blackwings,Sealed Tombs,BrenoSE,0,1,,,
Season 6,Week 9,B.Z,Judai,Sorcery Conduit,Elementsabers,L,W,Blackwings,Sealed Tombs,BrenoSE,0,1,,,
Season 6,Week 9,B.Z,Judai,Sorcery Conduit,Elementsabers,W,L,Blackwings,Sealed Tombs,BrenoSE,1,0,,ElementsabersBlackwings,ElementsabersBlackwings
Season 6,Week 9,B.Z,Judai,Sorcery Conduit,Elementsabers,L,W,Shiranui Grass,S.Specialist,BrenoSE,0,1,,,
Season 6,Week 9,B.Z,Luca,Sealed Tombs,Dark Magician,W,L,Shiranui Grass,S.Specialist,BrenoSE,1,0,,Dark MagicianShiranui Grass,Dark MagicianShiranui Grass
Season 6,Week 9,B.Z,Luca,Sealed Tombs,Dark Magician,W,L,Ritual Beasts,MMC,BC Kainight,1,0,,Dark MagicianRitual Beasts,Dark MagicianRitual Beasts
Season 6,Week 9,B.Z,Luca,Sealed Tombs,Dark Magician,W,L,Dark Magician,Sealed Tombs,BC Kainight,1,0,,Dark MagicianDark Magician,Dark MagicianDark Magician
Season 6,Week 9,B.Z,Luca,Sealed Tombs,Dark Magician,W,L,Blackwings,Sealed Tombs,alan,1,0,,Dark MagicianBlackwings,Dark MagicianBlackwings
Season 6,Week 9,B.Z,Luca,Sealed Tombs,Dark Magician,W,L,Elementsabers,Sorcery Conduit,alan,1,0,,Dark MagicianElementsabers,Dark MagicianElementsabers
Season 6,Week 9,B.Z,Luca,Sealed Tombs,Dark Magician,W,L,Elementsabers,Sorcery Conduit,Alexx do Pão,1,0,,Dark MagicianElementsabers,Dark MagicianElementsabers
Season 6,Week 9,B.Z,Luca,Sealed Tombs,Dark Magician,L,W,Darklords,Compensation,Alexx do Pão,0,1,,,
Season 6,Week 9,B.Z,Luca,S.Specialist,Shiranui Grass,L,W,Darklords,Compensation,Alexx do Pão,0,1,,,
Season 6,Week 9,B.Z,Sakura,Sealed Tombs,HERO,W,L,Darklords,Compensation,Alexx do Pão,1,0,,HERODarklords,HERODarklords
Season 6,Week 9,Banana Rampage,StalkeR,Cyber Style,Cyber Dragon,L,W,Dark Magician,Sealed Tombs,Dead War,0,1,,,
Season 6,Week 9,Banana Rampage,StalkeR,Cyber Style,Cyber Dragon,W,L,Dark Magician,Sealed Tombs,Dead War,1,0,,Cyber DragonDark Magician,Cyber DragonDark Magician
Season 6,Week 9,Banana Rampage,StalkeR,Cyber Style,Cyber Dragon,W,L,Elementsabers,Sorcery Conduit,Dead War,1,0,,Cyber DragonElementsabers,Cyber DragonElementsabers
Season 6,Week 9,Banana Rampage,StalkeR,Cyber Style,Cyber Dragon,L,W,Darklords,Compensation,Doctor,0,1,,,
Season 6,Week 9,Banana Rampage,BrenoSE,Sealed Tombs,Blackwings,W,L,Darklords,Compensation,Doctor,1,0,,BlackwingsDarklords,BlackwingsDarklords
Season 6,Week 9,Banana Rampage,BrenoSE,Sealed Tombs,Blackwings,W,L,Elementsabers,Sorcery Conduit,Doctor,1,0,,BlackwingsElementsabers,BlackwingsElementsabers
Season 6,Week 9,Banana Rampage,BrenoSE,Sealed Tombs,Blackwings,W,L,Elementsabers,Sorcery Conduit,Judai,1,0,,BlackwingsElementsabers,BlackwingsElementsabers
Season 6,Week 9,Banana Rampage,BrenoSE,Sealed Tombs,Blackwings,L,W,Elementsabers,Sorcery Conduit,Judai,0,1,,,
Season 6,Week 9,Banana Rampage,BrenoSE,S.Specialist,Shiranui Grass,W,L,Elementsabers,Sorcery Conduit,Judai,1,0,,Shiranui GrassElementsabers,Shiranui GrassElementsabers
Season 6,Week 9,Banana Rampage,BrenoSE,S.Specialist,Shiranui Grass,L,W,Dark Magician,Sealed Tombs,Luca,0,1,,,
Season 6,Week 9,Banana Rampage,BC Kainight,MMC,Ritual Beasts,L,W,Dark Magician,Sealed Tombs,Luca,0,1,,,
Season 6,Week 9,Banana Rampage,BC Kainight,Sealed Tombs,Dark Magician,L,W,Dark Magician,Sealed Tombs,Luca,0,1,,,
Season 6,Week 9,Banana Rampage,alan,Sealed Tombs,Blackwings,L,W,Dark Magician,Sealed Tombs,Luca,0,1,,,
Season 6,Week 9,Banana Rampage,alan,Sorcery Conduit,Elementsabers,L,W,Dark Magician,Sealed Tombs,Luca,0,1,,,
Season 6,Week 9,Banana Rampage,Alexx do Pão,Sorcery Conduit,Elementsabers,L,W,Dark Magician,Sealed Tombs,Luca,0,1,,,
Season 6,Week 9,Banana Rampage,Alexx do Pão,Compensation,Darklords,W,L,Dark Magician,Sealed Tombs,Luca,1,0,,DarklordsDark Magician,DarklordsDark Magician
Season 6,Week 9,Banana Rampage,Alexx do Pão,Compensation,Darklords,W,L,Shiranui Grass,S.Specialist,Luca,1,0,,DarklordsShiranui Grass,DarklordsShiranui Grass
Season 6,Week 9,Banana Rampage,Alexx do Pão,Compensation,Darklords,L,W,HERO,Sealed Tombs,Sakura,0,1,,,
Season 6,Week 9,Chillin' with Chilah,Suhnrysanti,Cyber Style,Cyber Dragon,L,W,Darklords,Compensation,Snyffus,0,1,,,
Season 6,Week 9,Chillin' with Chilah,Suhnrysanti,Sealed Tombs,Dark Magician,L,W,Darklords,Compensation,Snyffus,0,1,,,
Season 6,Week 9,Chillin' with Chilah,Wayne Keynoff,S.Specialist,Shiranui Grass,L,W,Darklords,Compensation,Snyffus,0,1,,,
Season 6,Week 9,Chillin' with Chilah,Wayne Keynoff,S.Specialist,Shiranui Grass,W,L,Darklords,Compensation,Snyffus,1,0,,Shiranui GrassDarklords,Shiranui GrassDarklords
Season 6,Week 9,Chillin' with Chilah,Wayne Keynoff,S.Specialist,Shiranui Grass,W,L,Elementsabers,Sorcery Conduit,Snyffus,1,0,,Shiranui GrassElementsabers,Shiranui GrassElementsabers
Season 6,Week 9,Chillin' with Chilah,Wayne Keynoff,S.Specialist,Shiranui Grass,L,W,Ritual Beasts,MMC,Grucius,0,1,,,
Season 6,Week 9,Chillin' with Chilah,Chilah,Sorcery Conduit,Elementsabers,L,W,Ritual Beasts,MMC,Grucius,0,1,,,
Season 6,Week 9,Chillin' with Chilah,Chilah,Trans. Crystals,Crystron,L,W,Ritual Beasts,MMC,Grucius,0,1,,,
Season 6,Week 9,Chillin' with Chilah,Erikson,Sealed Tombs,Shiranui,W,L,Ritual Beasts,MMC,Grucius,1,0,,ShiranuiRitual Beasts,ShiranuiRitual Beasts
Season 6,Week 9,Chillin' with Chilah,Erikson,Sealed Tombs,Shiranui,W,L,Blackwings,Sealed Tombs,Grucius,1,0,,ShiranuiBlackwings,ShiranuiBlackwings
Season 6,Week 9,Chillin' with Chilah,Erikson,Sealed Tombs,Shiranui,W,L,Darklords,Compensation,AndyTsang,1,0,,ShiranuiDarklords,ShiranuiDarklords
Season 6,Week 9,Chillin' with Chilah,Erikson,Sealed Tombs,Shiranui,L,W,Shiranui Grass,S.Specialist,AndyTsang,0,1,,,
Season 6,Week 9,Chillin' with Chilah,Erikson,Compensation,Darklords,W,L,Shiranui Grass,S.Specialist,AndyTsang,1,0,,DarklordsShiranui Grass,DarklordsShiranui Grass
Season 6,Week 9,Chillin' with Chilah,Erikson,Compensation,Darklords,L,W,Shiranui Grass,S.Specialist,Gift,0,1,,,
Season 6,Week 9,Chillin' with Chilah,Xanxus,Sealed Tombs,Ritual Beasts,L,W,Shiranui Grass,S.Specialist,Gift,0,1,,,
Season 6,Week 9,Chillin' with Chilah,Xanxus,Sealed Tombs,Ritual Beasts,L,W,Shiranui Grass,S.Specialist,Gift,0,1,,,
Season 6,Week 9,Bricks & Potatoes,Snyffus,Compensation,Darklords,W,L,Cyber Dragon,Cyber Style,Suhnrysanti,1,0,,DarklordsCyber Dragon,DarklordsCyber Dragon
Season 6,Week 9,Bricks & Potatoes,Snyffus,Compensation,Darklords,W,L,Dark Magician,Sealed Tombs,Suhnrysanti,1,0,,DarklordsDark Magician,DarklordsDark Magician
